county,team,pop
20089,AUT,0
20089,BEL,0
20089,BIH,0
20089,BRA,10
20089,CAN,0
20089,CIV,0
20089,COD,0
20089,COL,0
20089,CPV,0
20089,CRO,0
20089,CUW,0
20089,CZE,0
20089,ECU,0
20089,EGY,0
20089,ENG,0
20089,ESP,0
20089,FRA,11
20089,GER,0
20089,GHA,0
20089,HAI,0
20089,IRN,0
20089,IRQ,0
20089,JOR,0
20089,JPN,0
20089,KOR,0
20089,KSA,0
20089,MAR,0
20089,MEX,15
20089,NED,0
20089,NOR,0
20089,NZL,0
20089,PAN,0
20089,PAR,4
20089,POR,0
20089,QAT,0
20089,RSA,0
20089,SCO,0
20089,SEN,0
20089,SUI,0
20089,SWE,0
20089,TUN,0
20089,TUR,0
20089,URU,0
20089,UZB,0
42013,ALG,0
42013,ARG,0
42013,AUS,7
42013,AUT,21
42013,BEL,14
42013,BIH,0
42013,BRA,25
42013,CAN,30
42013,CIV,0
42013,COD,0
42013,COL,44
42013,CPV,0
42013,CRO,0
42013,CUW,0
42013,CZE,0
42013,ECU,22
42013,EGY,0
42013,ENG,16
42013,ESP,0
42013,FRA,0
42013,GER,97
42013,GHA,0
42013,HAI,0
42013,IRN,0
42013,IRQ,0
42013,JOR,0
42013,JPN,10
42013,KOR,30
42013,KSA,0
42013,MAR,0
42013,MEX,39
42013,NED,0
42013,NOR,0
42013,NZL,0
42013,PAN,19
42013,PAR,0
42013,POR,7
42013,QAT,14
42013,RSA,0
42013,SCO,0
42013,SEN,0
42013,SUI,0
42013,SWE,4
42013,TUN,0
42013,TUR,0
42013,URU,0
42013,UZB,11
05063,ALG,0
05063,ARG,0
05063,AUS,0
05063,AUT,0
05063,BEL,0
05063,BIH,0
05063,BRA,0
05063,CAN,13
05063,CIV,0
05063,COD,0
05063,COL,0
05063,CPV,0
05063,CRO,2
05063,CUW,0
05063,CZE,0
05063,ECU,0
05063,EGY,0
05063,ENG,56
05063,ESP,23
05063,FRA,0
05063,GER,0
05063,GHA,0
05063,HAI,0
05063,IRN,0
05063,IRQ,0
05063,JOR,0
05063,JPN,0
05063,KOR,0
05063,KSA,0
05063,MAR,0
05063,MEX,469
05063,NED,0
05063,NOR,2
05063,NZL,0
05063,PAN,0
05063,PAR,0
05063,POR,0
05063,QAT,0
05063,RSA,0
05063,SCO,0
05063,SEN,0
05063,SUI,0
05063,SWE,0
05063,TUN,0
05063,TUR,0
05063,URU,0
05063,UZB,0
31031,ALG,0
31031,ARG,0
31031,AUS,0
31031,AUT,0
31031,BEL,0
31031,BIH,0
31031,BRA,0
31031,CAN,0
31031,CIV,0
31031,COD,0
31031,COL,41
31031,CPV,0
31031,CRO,0
31031,CUW,0
31031,CZE,0
31031,ECU,0
31031,EGY,0
31031,ENG,0
31031,ESP,0
31031,FRA,0
31031,GER,0
31031,GHA,0
31031,HAI,0
31031,IRN,0
31031,IRQ,0
31031,JOR,0
31031,JPN,3
31031,KOR,0
31031,KSA,0
31031,MAR,0
31031,MEX,50
31031,NED,0
31031,NOR,0
31031,NZL,0
31031,PAN,0
31031,PAR,0
31031,POR,0
31031,QAT,0
31031,RSA,0
31031,SCO,0
31031,SEN,0
31031,SUI,0
31031,SWE,0
31031,TUN,0
31031,TUR,0
31031,URU,0
31031,UZB,0
19077,ALG,0
19077,ARG,3
19077,AUS,6
19077,AUT,0
19077,BEL,0
19077,BIH,0
19077,BRA,0
19077,CAN,2
19077,CIV,0
19077,COD,0
19077,COL,0
19077,CPV,0
19077,CRO,0
19077,CUW,0
19077,CZE,4
19077,ECU,0
19077,EGY,0
19077,ENG,0
19077,ESP,10
19077,FRA,0
19077,GER,4
19077,GHA,0
19077,HAI,0
19077,IRN,0
19077,IRQ,0
19077,JOR,0
19077,JPN,0
19077,KOR,23
19077,KSA,0
19077,MAR,0
19077,MEX,73
19077,NED,0
19077,NOR,0
19077,NZL,24
19077,PAN,0
19077,PAR,0
19077,POR,0
19077,QAT,0
19077,RSA,0
19077,SCO,0
19077,SEN,0
19077,SUI,0
19077,SWE,0
19077,TUN,0
19077,TUR,0
19077,URU,0
19077,UZB,0
33001,ALG,0
33001,ARG,0
33001,AUS,0
33001,AUT,9
33001,BEL,25
33001,BIH,8
33001,BRA,32
33001,CAN,318
33001,CIV,0
33001,COD,0
33001,COL,0
33001,CPV,0
33001,CRO,19
33001,CUW,0
33001,CZE,0
33001,ECU,0
33001,EGY,0
33001,ENG,106
33001,ESP,0
33001,FRA,54
33001,GER,44
33001,GHA,0
33001,HAI,0
33001,IRN,26
33001,IRQ,0
33001,JOR,12
33001,JPN,9
33001,KOR,43
33001,KSA,0
33001,MAR,0
33001,MEX,0
33001,NED,0
33001,NOR,13
33001,NZL,0
33001,PAN,0
33001,PAR,0
33001,POR,33
33001,QAT,0
33001,RSA,0
33001,SCO,42
33001,SEN,0
33001,SUI,10
33001,SWE,0
33001,TUN,0
33001,TUR,0
33001,URU,0
33001,UZB,0
36009,ALG,0
36009,ARG,0
36009,AUS,0
36009,AUT,6
36009,BEL,0
36009,BIH,0
36009,BRA,0
36009,CAN,258
36009,CIV,0
36009,COD,0
36009,COL,33
36009,CPV,0
36009,CRO,0
36009,CUW,0
36009,CZE,0
36009,ECU,4
36009,EGY,0
36009,ENG,15
36009,ESP,0
36009,FRA,13
36009,GER,77
36009,GHA,0
36009,HAI,23
36009,IRN,3
36009,IRQ,22
36009,JOR,0
36009,JPN,39
36009,KOR,0
36009,KSA,0
36009,MAR,0
36009,MEX,29
36009,NED,7
36009,NOR,0
36009,NZL,0
36009,PAN,0
36009,PAR,0
36009,POR,2
36009,QAT,0
36009,RSA,0
36009,SCO,0
36009,SEN,0
36009,SUI,0
36009,SWE,19
36009,TUN,0
36009,TUR,0
36009,URU,0
36009,UZB,0
26047,ALG,0
26047,ARG,7
26047,AUS,0
26047,AUT,12
26047,BEL,0
26047,BIH,0
26047,BRA,12
26047,CAN,54
26047,CIV,0
26047,COD,0
26047,COL,3
26047,CPV,0
26047,CRO,0
26047,CUW,0
26047,CZE,2
26047,ECU,0
26047,EGY,0
26047,ENG,29
26047,ESP,0
26047,FRA,12
26047,GER,22
26047,GHA,0
26047,HAI,0
26047,IRN,0
26047,IRQ,0
26047,JOR,0
26047,JPN,0
26047,KOR,34
26047,KSA,0
26047,MAR,4
26047,MEX,105
26047,NED,11
26047,NOR,0
26047,NZL,19
26047,PAN,0
26047,PAR,0
26047,POR,0
26047,QAT,0
26047,RSA,0
26047,SCO,5
26047,SEN,0
26047,SUI,0
26047,SWE,7
26047,TUN,0
26047,TUR,0
26047,URU,11
26047,UZB,0
22105,ALG,0
22105,ARG,29
22105,AUS,11
22105,AUT,0
22105,BEL,0
22105,BIH,0
22105,BRA,0
22105,CAN,9
22105,CIV,0
22105,COD,0
22105,COL,60
22105,CPV,0
22105,CRO,0
22105,CUW,0
22105,CZE,0
22105,ECU,12
22105,EGY,0
22105,ENG,0
22105,ESP,19
22105,FRA,0
22105,GER,115
22105,GHA,0
22105,HAI,0
22105,IRN,0
22105,IRQ,0
22105,JOR,0
22105,JPN,3
22105,KOR,22
22105,KSA,0
22105,MAR,0
22105,MEX,1108
22105,NED,24
22105,NOR,0
22105,NZL,0
22105,PAN,0
22105,PAR,0
22105,POR,0
22105,QAT,0
22105,RSA,18
22105,SCO,0
22105,SEN,0
22105,SUI,0
22105,SWE,0
22105,TUN,0
22105,TUR,0
22105,URU,0
22105,UZB,0
29033,ALG,0
29033,ARG,0
29033,AUS,0
29033,AUT,0
29033,BEL,0
29033,BIH,0
29033,BRA,0
29033,CAN,0
29033,CIV,0
29033,COD,0
29033,COL,0
29033,CPV,0
29033,CRO,0
29033,CUW,0
29033,CZE,0
29033,ECU,0
29033,EGY,0
29033,ENG,0
29033,ESP,0
29033,FRA,0
29033,GER,4
29033,GHA,0
29033,HAI,0
29033,IRN,0
29033,IRQ,0
29033,JOR,0
29033,JPN,0
29033,KOR,0
29033,KSA,0
29033,MAR,0
29033,MEX,0
29033,NED,0
29033,NOR,0
29033,NZL,0
29033,PAN,0
29033,PAR,0
29033,POR,0
29033,QAT,0
29033,RSA,0
29033,SCO,2
29033,SEN,0
29033,SUI,0
29033,SWE,0
29033,TUN,0
29033,TUR,0
29033,URU,0
29033,UZB,0
54069,ALG,0
54069,ARG,0
54069,AUS,31
54069,AUT,0
54069,BEL,0
54069,BIH,0
54069,BRA,47
54069,CAN,32
54069,CIV,0
54069,COD,0
54069,COL,0
54069,CPV,0
54069,CRO,0
54069,CUW,56
54069,CZE,0
54069,ECU,0
54069,EGY,0
54069,ENG,29
54069,ESP,20
54069,FRA,26
54069,GER,23
54069,GHA,0
54069,HAI,52
54069,IRN,8
54069,IRQ,0
54069,JOR,0
54069,JPN,0
54069,KOR,18
54069,KSA,0
54069,MAR,0
54069,MEX,143
54069,NED,74
54069,NOR,0
54069,NZL,6
54069,PAN,8
54069,PAR,0
54069,POR,0
54069,QAT,0
54069,RSA,0
54069,SCO,0
54069,SEN,0
54069,SUI,0
54069,SWE,0
54069,TUN,0
54069,TUR,0
54069,URU,0
54069,UZB,0
42123,ALG,0
42123,ARG,0
42123,AUS,0
42123,AUT,6
42123,BEL,0
42123,BIH,0
42123,BRA,36
42123,CAN,22
42123,CIV,0
42123,COD,0
42123,COL,10
42123,CPV,0
42123,CRO,0
42123,CUW,0
42123,CZE,0
42123,ECU,0
42123,EGY,0
42123,ENG,24
42123,ESP,0
42123,FRA,0
42123,GER,46
42123,GHA,0
42123,HAI,0
42123,IRN,7
42123,IRQ,0
42123,JOR,0
42123,JPN,4
42123,KOR,15
42123,KSA,0
42123,MAR,0
42123,MEX,30
42123,NED,0
42123,NOR,0
42123,NZL,0
42123,PAN,0
42123,PAR,0
42123,POR,0
42123,QAT,0
42123,RSA,0
42123,SCO,0
42123,SEN,0
42123,SUI,0
42123,SWE,6
42123,TUN,0
42123,TUR,0
42123,URU,0
42123,UZB,0
18119,ALG,0
18119,ARG,27
18119,AUS,0
18119,AUT,0
18119,BEL,0
18119,BIH,0
18119,BRA,0
18119,CAN,13
18119,CIV,0
18119,COD,0
18119,COL,0
18119,CPV,0
18119,CRO,0
18119,CUW,0
18119,CZE,0
18119,ECU,0
18119,EGY,0
18119,ENG,12
18119,ESP,0
18119,FRA,0
18119,GER,10
18119,GHA,0
18119,HAI,0
18119,IRN,0
18119,IRQ,0
18119,JOR,0
18119,JPN,0
18119,KOR,26
18119,KSA,0
18119,MAR,0
18119,MEX,22
18119,NED,0
18119,NOR,0
18119,NZL,0
18119,PAN,0
18119,PAR,0
18119,POR,0
18119,QAT,0
18119,RSA,0
18119,SCO,0
18119,SEN,0
18119,SUI,0
18119,SWE,0
18119,TUN,0
18119,TUR,0
18119,URU,0
18119,UZB,0
17009,ALG,0
17009,ARG,0
17009,AUS,0
17009,AUT,0
17009,BEL,0
17009,BIH,0
17009,BRA,0
17009,CAN,0
17009,CIV,0
17009,COD,0
17009,COL,0
17009,CPV,0
17009,CRO,0
17009,CUW,0
17009,CZE,0
17009,ECU,0
17009,EGY,0
17009,ENG,0
17009,ESP,0
17009,FRA,0
17009,GER,0
17009,GHA,0
17009,HAI,0
17009,IRN,0
17009,IRQ,0
17009,JOR,0
17009,JPN,0
17009,KOR,0
17009,KSA,0
17009,MAR,0
17009,MEX,76
17009,NED,0
17009,NOR,0
17009,NZL,0
17009,PAN,0
17009,PAR,0
17009,POR,0
17009,QAT,0
17009,RSA,0
17009,SCO,0
17009,SEN,0
17009,SUI,0
17009,SWE,0
17009,TUN,0
17009,TUR,0
17009,URU,0
17009,UZB,0
37065,ALG,0
37065,ARG,0
37065,AUS,0
37065,AUT,0
37065,BEL,0
37065,BIH,0
37065,BRA,0
37065,CAN,0
37065,CIV,0
37065,COD,0
37065,COL,12
37065,CPV,0
37065,CRO,0
37065,CUW,0
37065,CZE,0
37065,ECU,49
37065,EGY,0
37065,ENG,3
37065,ESP,0
37065,FRA,0
37065,GER,82
37065,GHA,0
37065,HAI,70
37065,IRN,0
37065,IRQ,0
37065,JOR,0
37065,JPN,0
37065,KOR,0
37065,KSA,0
37065,MAR,0
37065,MEX,896
37065,NED,0
37065,NOR,0
37065,NZL,0
37065,PAN,0
37065,PAR,0
37065,POR,0
37065,QAT,0
37065,RSA,0
37065,SCO,6
37065,SEN,0
37065,SUI,0
37065,SWE,0
37065,TUN,0
37065,TUR,8
37065,URU,0
37065,UZB,0
22047,ALG,0
22047,ARG,3
22047,AUS,0
22047,AUT,0
22047,BEL,0
22047,BIH,0
22047,BRA,0
22047,CAN,14
22047,CIV,0
22047,COD,0
22047,COL,28
22047,CPV,0
22047,CRO,0
22047,CUW,0
22047,CZE,0
22047,ECU,0
22047,EGY,0
22047,ENG,27
22047,ESP,0
22047,FRA,0
22047,GER,0
22047,GHA,0
22047,HAI,0
22047,IRN,0
22047,IRQ,0
22047,JOR,0
22047,JPN,0
22047,KOR,0
22047,KSA,0
22047,MAR,0
22047,MEX,68
22047,NED,0
22047,NOR,0
22047,NZL,0
22047,PAN,0
22047,PAR,0
22047,POR,0
22047,QAT,0
22047,RSA,0
22047,SCO,0
22047,SEN,0
22047,SUI,0
22047,SWE,0
22047,TUN,0
22047,TUR,0
22047,URU,0
22047,UZB,0
37139,ALG,0
37139,ARG,0
37139,AUS,0
37139,AUT,0
37139,BEL,0
37139,BIH,0
37139,BRA,0
37139,CAN,6
37139,CIV,0
37139,COD,0
37139,COL,0
37139,CPV,0
37139,CRO,0
37139,CUW,3
37139,CZE,0
37139,ECU,0
37139,EGY,0
37139,ENG,0
37139,ESP,0
37139,FRA,0
37139,GER,34
37139,GHA,0
37139,HAI,0
37139,IRN,0
37139,IRQ,0
37139,JOR,0
37139,JPN,0
37139,KOR,10
37139,KSA,0
37139,MAR,0
37139,MEX,246
37139,NED,31
37139,NOR,0
37139,NZL,0
37139,PAN,13
37139,PAR,0
37139,POR,0
37139,QAT,0
37139,RSA,0
37139,SCO,9
37139,SEN,0
37139,SUI,0
37139,SWE,8
37139,TUN,0
37139,TUR,0
37139,URU,0
37139,UZB,0
13119,ALG,0
13119,ARG,4
13119,AUS,0
13119,AUT,8
13119,BEL,0
13119,BIH,0
13119,BRA,0
13119,CAN,12
13119,CIV,0
13119,COD,0
13119,COL,4
13119,CPV,0
13119,CRO,0
13119,CUW,0
13119,CZE,0
13119,ECU,0
13119,EGY,0
13119,ENG,0
13119,ESP,18
13119,FRA,0
13119,GER,70
13119,GHA,0
13119,HAI,0
13119,IRN,0
13119,IRQ,0
13119,JOR,0
13119,JPN,34
13119,KOR,21
13119,KSA,0
13119,MAR,0
13119,MEX,408
13119,NED,14
13119,NOR,0
13119,NZL,0
13119,PAN,0
13119,PAR,0
13119,POR,0
13119,QAT,0
13119,RSA,3
13119,SCO,0
13119,SEN,0
13119,SUI,0
13119,SWE,0
13119,TUN,0
13119,TUR,0
13119,URU,0
13119,UZB,0
18037,ALG,0
18037,ARG,0
18037,AUS,0
18037,AUT,0
18037,BEL,0
18037,BIH,0
18037,BRA,34
18037,CAN,15
18037,CIV,0
18037,COD,0
18037,COL,63
18037,CPV,0
18037,CRO,0
18037,CUW,0
18037,CZE,0
18037,ECU,0
18037,EGY,0
18037,ENG,0
18037,ESP,9
18037,FRA,0
18037,GER,8
18037,GHA,0
18037,HAI,0
18037,IRN,0
18037,IRQ,0
18037,JOR,0
18037,JPN,0
18037,KOR,0
18037,KSA,0
18037,MAR,0
18037,MEX,548
18037,NED,0
18037,NOR,0
18037,NZL,51
18037,PAN,0
18037,PAR,0
18037,POR,0
18037,QAT,0
18037,RSA,0
18037,SCO,0
18037,SEN,0
18037,SUI,0
18037,SWE,0
18037,TUN,0
18037,TUR,0
18037,URU,0
18037,UZB,0
17057,ALG,0
17057,ARG,0
17057,AUS,0
17057,AUT,0
17057,BEL,0
17057,BIH,0
17057,BRA,17
17057,CAN,0
17057,CIV,0
17057,COD,0
17057,COL,15
17057,CPV,0
17057,CRO,0
17057,CUW,0
17057,CZE,0
17057,ECU,0
17057,EGY,0
17057,ENG,12
17057,ESP,0
17057,FRA,0
17057,GER,21
17057,GHA,0
17057,HAI,0
17057,IRN,0
17057,IRQ,0
17057,JOR,0
17057,JPN,4
17057,KOR,0
17057,KSA,0
17057,MAR,0
17057,MEX,199
17057,NED,0
17057,NOR,0
17057,NZL,0
17057,PAN,2
17057,PAR,0
17057,POR,0
17057,QAT,0
17057,RSA,0
17057,SCO,0
17057,SEN,0
17057,SUI,0
17057,SWE,0
17057,TUN,0
17057,TUR,24
17057,URU,0
17057,UZB,0
19009,ALG,0
19009,ARG,0
19009,AUS,1
19009,AUT,0
19009,BEL,0
19009,BIH,0
19009,BRA,7
19009,CAN,2
19009,CIV,0
19009,COD,0
19009,COL,4
19009,CPV,0
19009,CRO,0
19009,CUW,0
19009,CZE,0
19009,ECU,0
19009,EGY,0
19009,ENG,0
19009,ESP,0
19009,FRA,0
19009,GER,0
19009,GHA,0
19009,HAI,0
19009,IRN,0
19009,IRQ,0
19009,JOR,0
19009,JPN,0
19009,KOR,3
19009,KSA,0
19009,MAR,0
19009,MEX,76
19009,NED,0
19009,NOR,0
19009,NZL,0
19009,PAN,0
19009,PAR,0
19009,POR,0
19009,QAT,0
19009,RSA,0
19009,SCO,0
19009,SEN,0
19009,SUI,0
19009,SWE,0
19009,TUN,0
19009,TUR,0
19009,URU,0
19009,UZB,0
27057,ALG,0
27057,ARG,2
27057,AUS,0
27057,AUT,0
27057,BEL,0
27057,BIH,0
27057,BRA,1
27057,CAN,23
27057,CIV,0
27057,COD,0
27057,COL,6
27057,CPV,0
27057,CRO,0
27057,CUW,0
27057,CZE,0
27057,ECU,3
27057,EGY,0
27057,ENG,3
27057,ESP,0
27057,FRA,0
27057,GER,31
27057,GHA,0
27057,HAI,0
27057,IRN,0
27057,IRQ,17
27057,JOR,0
27057,JPN,2
27057,KOR,7
27057,KSA,0
27057,MAR,0
27057,MEX,9
27057,NED,2
27057,NOR,4
27057,NZL,0
27057,PAN,0
27057,PAR,0
27057,POR,0
27057,QAT,0
27057,RSA,0
27057,SCO,0
27057,SEN,0
27057,SUI,3
27057,SWE,17
27057,TUN,9
27057,TUR,3
27057,URU,6
27057,UZB,0
04015,ALG,0
04015,ARG,8
04015,AUS,0
04015,AUT,0
04015,BEL,20
04015,BIH,10
04015,BRA,0
04015,CAN,1428
04015,CIV,0
04015,COD,0
04015,COL,34
04015,CPV,0
04015,CRO,62
04015,CUW,0
04015,CZE,64
04015,ECU,46
04015,EGY,0
04015,ENG,314
04015,ESP,0
04015,FRA,12
04015,GER,440
04015,GHA,0
04015,HAI,31
04015,IRN,167
04015,IRQ,0
04015,JOR,24
04015,JPN,46
04015,KOR,172
04015,KSA,0
04015,MAR,31
04015,MEX,6800
04015,NED,100
04015,NOR,0
04015,NZL,0
04015,PAN,2
04015,PAR,0
04015,POR,32
04015,QAT,0
04015,RSA,18
04015,SCO,18
04015,SEN,0
04015,SUI,21
04015,SWE,11
04015,TUN,0
04015,TUR,10
04015,URU,30
04015,UZB,0
37135,ALG,0
37135,ARG,109
37135,AUS,90
37135,AUT,83
37135,BEL,25
37135,BIH,0
37135,BRA,224
37135,CAN,476
37135,CIV,42
37135,COD,20
37135,COL,370
37135,CPV,42
37135,CRO,22
37135,CUW,20
37135,CZE,13
37135,ECU,30
37135,EGY,227
37135,ENG,212
37135,ESP,44
37135,FRA,313
37135,GER,261
37135,GHA,130
37135,HAI,28
37135,IRN,173
37135,IRQ,53
37135,JOR,0
37135,JPN,431
37135,KOR,1112
37135,KSA,60
37135,MAR,178
37135,MEX,3246
37135,NED,118
37135,NOR,38
37135,NZL,60
37135,PAN,8
37135,PAR,27
37135,POR,41
37135,QAT,0
37135,RSA,330
37135,SCO,27
37135,SEN,0
37135,SUI,78
37135,SWE,34
37135,TUN,66
37135,TUR,209
37135,URU,10
37135,UZB,17
53037,ALG,0
53037,ARG,0
53037,AUS,61
53037,AUT,0
53037,BEL,0
53037,BIH,0
53037,BRA,87
53037,CAN,142
53037,CIV,0
53037,COD,0
53037,COL,38
53037,CPV,0
53037,CRO,0
53037,CUW,0
53037,CZE,0
53037,ECU,0
53037,EGY,0
53037,ENG,84
53037,ESP,0
53037,FRA,0
53037,GER,81
53037,GHA,0
53037,HAI,19
53037,IRN,0
53037,IRQ,0
53037,JOR,0
53037,JPN,51
53037,KOR,16
53037,KSA,0
53037,MAR,16
53037,MEX,918
53037,NED,18
53037,NOR,0
53037,NZL,23
53037,PAN,4
53037,PAR,0
53037,POR,0
53037,QAT,0
53037,RSA,0
53037,SCO,9
53037,SEN,0
53037,SUI,16
53037,SWE,0
53037,TUN,0
53037,TUR,0
53037,URU,0
53037,UZB,0
01057,ALG,0
01057,ARG,0
01057,AUS,0
01057,AUT,0
01057,BEL,0
01057,BIH,0
01057,BRA,0
01057,CAN,34
01057,CIV,0
01057,COD,0
01057,COL,0
01057,CPV,0
01057,CRO,0
01057,CUW,0
01057,CZE,0
01057,ECU,0
01057,EGY,0
01057,ENG,0
01057,ESP,0
01057,FRA,0
01057,GER,11
01057,GHA,0
01057,HAI,0
01057,IRN,0
01057,IRQ,0
01057,JOR,0
01057,JPN,0
01057,KOR,8
01057,KSA,0
01057,MAR,0
01057,MEX,0
01057,NED,0
01057,NOR,0
01057,NZL,0
01057,PAN,5
01057,PAR,0
01057,POR,0
01057,QAT,0
01057,RSA,0
01057,SCO,0
01057,SEN,0
01057,SUI,0
01057,SWE,0
01057,TUN,0
01057,TUR,0
01057,URU,0
01057,UZB,0
48349,ALG,0
48349,ARG,0
48349,AUS,0
48349,AUT,0
48349,BEL,3
48349,BIH,0
48349,BRA,6
48349,CAN,19
48349,CIV,0
48349,COD,0
48349,COL,39
48349,CPV,0
48349,CRO,0
48349,CUW,0
48349,CZE,0
48349,ECU,1
48349,EGY,0
48349,ENG,9
48349,ESP,0
48349,FRA,0
48349,GER,52
48349,GHA,0
48349,HAI,0
48349,IRN,0
48349,IRQ,0
48349,JOR,0
48349,JPN,0
48349,KOR,0
48349,KSA,0
48349,MAR,0
48349,MEX,5896
48349,NED,0
48349,NOR,0
48349,NZL,1
48349,PAN,57
48349,PAR,0
48349,POR,0
48349,QAT,0
48349,RSA,0
48349,SCO,0
48349,SEN,0
48349,SUI,0
48349,SWE,0
48349,TUN,0
48349,TUR,0
48349,URU,0
48349,UZB,0
42105,ALG,0
42105,ARG,0
42105,AUS,0
42105,AUT,0
42105,BEL,0
42105,BIH,0
42105,BRA,21
42105,CAN,40
42105,CIV,0
42105,COD,0
42105,COL,0
42105,CPV,0
42105,CRO,0
42105,CUW,0
42105,CZE,0
42105,ECU,0
42105,EGY,0
42105,ENG,0
42105,ESP,0
42105,FRA,0
42105,GER,32
42105,GHA,0
42105,HAI,0
42105,IRN,0
42105,IRQ,0
42105,JOR,0
42105,JPN,0
42105,KOR,1
42105,KSA,0
42105,MAR,0
42105,MEX,0
42105,NED,0
42105,NOR,0
42105,NZL,0
42105,PAN,0
42105,PAR,0
42105,POR,0
42105,QAT,0
42105,RSA,0
42105,SCO,0
42105,SEN,0
42105,SUI,0
42105,SWE,0
42105,TUN,0
42105,TUR,0
42105,URU,0
42105,UZB,0
02158,ALG,0
02158,ARG,0
02158,AUS,0
02158,AUT,0
02158,BEL,0
02158,BIH,0
02158,BRA,0
02158,CAN,6
02158,CIV,0
02158,COD,0
02158,COL,0
02158,CPV,0
02158,CRO,0
02158,CUW,0
02158,CZE,0
02158,ECU,0
02158,EGY,0
02158,ENG,0
02158,ESP,0
02158,FRA,0
02158,GER,0
02158,GHA,0
02158,HAI,1
02158,IRN,0
02158,IRQ,0
02158,JOR,0
02158,JPN,0
02158,KOR,0
02158,KSA,0
02158,MAR,0
02158,MEX,37
02158,NED,0
02158,NOR,0
02158,NZL,0
02158,PAN,3
02158,PAR,0
02158,POR,0
02158,QAT,0
02158,RSA,0
02158,SCO,0
02158,SEN,0
02158,SUI,0
02158,SWE,0
02158,TUN,0
02158,TUR,0
02158,URU,0
02158,UZB,0
48027,ALG,0
48027,ARG,6
48027,AUS,0
48027,AUT,56
48027,BEL,0
48027,BIH,32
48027,BRA,220
48027,CAN,228
48027,CIV,117
48027,COD,0
48027,COL,291
48027,CPV,94
48027,CRO,0
48027,CUW,103
48027,CZE,17
48027,ECU,78
48027,EGY,100
48027,ENG,266
48027,ESP,12
48027,FRA,128
48027,GER,2312
48027,GHA,256
48027,HAI,256
48027,IRN,15
48027,IRQ,244
48027,JOR,208
48027,JPN,257
48027,KOR,1736
48027,KSA,194
48027,MAR,0
48027,MEX,11072
48027,NED,77
48027,NOR,0
48027,NZL,0
48027,PAN,626
48027,PAR,0
48027,POR,5
48027,QAT,0
48027,RSA,181
48027,SCO,89
48027,SEN,25
48027,SUI,0
48027,SWE,19
48027,TUN,8
48027,TUR,4
48027,URU,0
48027,UZB,0
48025,ALG,0
48025,ARG,0
48025,AUS,0
48025,AUT,0
48025,BEL,0
48025,BIH,0
48025,BRA,0
48025,CAN,27
48025,CIV,0
48025,COD,0
48025,COL,63
48025,CPV,0
48025,CRO,0
48025,CUW,0
48025,CZE,0
48025,ECU,0
48025,EGY,0
48025,ENG,0
48025,ESP,0
48025,FRA,0
48025,GER,2
48025,GHA,0
48025,HAI,0
48025,IRN,0
48025,IRQ,0
48025,JOR,0
48025,JPN,0
48025,KOR,0
48025,KSA,0
48025,MAR,0
48025,MEX,745
48025,NED,0
48025,NOR,0
48025,NZL,0
48025,PAN,0
48025,PAR,0
48025,POR,0
48025,QAT,0
48025,RSA,0
48025,SCO,0
48025,SEN,0
48025,SUI,0
48025,SWE,0
48025,TUN,0
48025,TUR,0
48025,URU,0
48025,UZB,0
27113,ALG,0
27113,ARG,0
27113,AUS,0
27113,AUT,0
27113,BEL,0
27113,BIH,32
27113,BRA,0
27113,CAN,49
27113,CIV,0
27113,COD,0
27113,COL,0
27113,CPV,42
27113,CRO,0
27113,CUW,0
27113,CZE,0
27113,ECU,0
27113,EGY,0
27113,ENG,0
27113,ESP,0
27113,FRA,3
27113,GER,9
27113,GHA,0
27113,HAI,0
27113,IRN,23
27113,IRQ,0
27113,JOR,0
27113,JPN,0
27113,KOR,0
27113,KSA,0
27113,MAR,0
27113,MEX,36
27113,NED,0
27113,NOR,0
27113,NZL,0
27113,PAN,0
27113,PAR,0
27113,POR,0
27113,QAT,0
27113,RSA,0
27113,SCO,0
27113,SEN,0
27113,SUI,0
27113,SWE,0
27113,TUN,0
27113,TUR,0
27113,URU,0
27113,UZB,0
47013,ALG,0
47013,ARG,0
47013,AUS,0
47013,AUT,0
47013,BEL,0
47013,BIH,0
47013,BRA,0
47013,CAN,9
47013,CIV,0
47013,COD,0
47013,COL,12
47013,CPV,0
47013,CRO,0
47013,CUW,0
47013,CZE,0
47013,ECU,0
47013,EGY,0
47013,ENG,0
47013,ESP,0
47013,FRA,0
47013,GER,16
47013,GHA,0
47013,HAI,0
47013,IRN,0
47013,IRQ,5
47013,JOR,0
47013,JPN,0
47013,KOR,1
47013,KSA,0
47013,MAR,9
47013,MEX,125
47013,NED,0
47013,NOR,0
47013,NZL,0
47013,PAN,0
47013,PAR,0
47013,POR,0
47013,QAT,0
47013,RSA,0
47013,SCO,0
47013,SEN,0
47013,SUI,0
47013,SWE,5
47013,TUN,0
47013,TUR,0
47013,URU,0
47013,UZB,0
51105,ALG,0
51105,ARG,0
51105,AUS,0
51105,AUT,0
51105,BEL,0
51105,BIH,0
51105,BRA,0
51105,CAN,0
51105,CIV,0
51105,COD,0
51105,COL,0
51105,CPV,0
51105,CRO,0
51105,CUW,0
51105,CZE,0
51105,ECU,0
51105,EGY,0
51105,ENG,0
51105,ESP,0
51105,FRA,0
51105,GER,35
51105,GHA,0
51105,HAI,0
51105,IRN,0
